,Store,Date,Temperature,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,IsHoliday,Unemployment
1815,10,28/06/2013,90.28,5894.36,102.74,10.5,5852.61,5474.75,False,
1816,10,05/07/2013,93.54,14076.31,1533.74,523.78,7971.03,1212.02,False,
1817,10,12/07/2013,87.18,5894.71,393.58,38.54,4523.58,2221.85,False,
1818,10,19/07/2013,87.09,7816.71,791.21,165.0,8330.84,1355.78,False,
1819,10,26/07/2013,83.32,1221.15,936.36,165.5,198.93,1649.64,False,
1820,11,05/02/2010,46.04,0.0,0.0,0.0,0.0,0.0,False,7.368
1821,11,12/02/2010,48.01,0.0,0.0,0.0,0.0,0.0,True,7.368
1822,11,19/02/2010,48.3,0.0,0.0,0.0,0.0,0.0,False,7.368
1823,11,26/02/2010,52.79,0.0,0.0,0.0,0.0,0.0,False,7.368
1824,11,05/03/2010,53.96,0.0,0.0,0.0,0.0,0.0,False,7.368
1825,11,12/03/2010,64.1,0.0,0.0,0.0,0.0,0.0,False,7.368
1826,11,19/03/2010,61.51,0.0,0.0,0.0,0.0,0.0,False,7.368
1827,11,26/03/2010,58.09,0.0,0.0,0.0,0.0,0.0,False,7.368
1828,11,02/04/2010,66.16,0.0,0.0,0.0,0.0,0.0,False,7.343
1829,11,09/04/2010,69.57,0.0,0.0,0.0,0.0,0.0,False,7.343
1830,11,16/04/2010,67.81,0.0,0.0,0.0,0.0,0.0,False,7.343
1831,11,23/04/2010,68.37,0.0,0.0,0.0,0.0,0.0,False,7.343
1832,11,30/04/2010,71.13,0.0,0.0,0.0,0.0,0.0,False,7.343
1833,11,07/05/2010,75.57,0.0,0.0,0.0,0.0,0.0,False,7.343
1834,11,14/05/2010,77.64,0.0,0.0,0.0,0.0,0.0,False,7.343
1835,11,21/05/2010,76.97,0.0,0.0,0.0,0.0,0.0,False,7.343
1836,11,28/05/2010,79.69,0.0,0.0,0.0,0.0,0.0,False,7.343
1837,11,04/06/2010,79.66,0.0,0.0,0.0,0.0,0.0,False,7.343
1838,11,11/06/2010,82.81,0.0,0.0,0.0,0.0,0.0,False,7.343
1839,11,18/06/2010,84.13,0.0,0.0,0.0,0.0,0.0,False,7.343
1840,11,25/06/2010,84.5,0.0,0.0,0.0,0.0,0.0,False,7.343
1841,11,02/07/2010,83.09,0.0,0.0,0.0,0.0,0.0,False,7.346
1842,11,09/07/2010,83.01,0.0,0.0,0.0,0.0,0.0,False,7.346
1843,11,16/07/2010,84.9,0.0,0.0,0.0,0.0,0.0,False,7.346
1844,11,23/07/2010,84.57,0.0,0.0,0.0,0.0,0.0,False,7.346
1845,11,30/07/2010,83.26,0.0,0.0,0.0,0.0,0.0,False,7.346
1846,11,06/08/2010,86.54,0.0,0.0,0.0,0.0,0.0,False,7.346
1847,11,13/08/2010,87.73,0.0,0.0,0.0,0.0,0.0,False,7.346
1848,11,20/08/2010,88.93,0.0,0.0,0.0,0.0,0.0,False,7.346
1849,11,27/08/2010,87.7,0.0,0.0,0.0,0.0,0.0,False,7.346
1850,11,03/09/2010,84.94,0.0,0.0,0.0,0.0,0.0,False,7.346
1851,11,10/09/2010,81.93,0.0,0.0,0.0,0.0,0.0,True,7.346
1852,11,17/09/2010,83.04,0.0,0.0,0.0,0.0,0.0,False,7.346
1853,11,24/09/2010,77.36,0.0,0.0,0.0,0.0,0.0,False,7.346
1854,11,01/10/2010,75.11,0.0,0.0,0.0,0.0,0.0,False,7.564
1855,11,08/10/2010,68.71,0.0,0.0,0.0,0.0,0.0,False,7.564
1856,11,15/10/2010,71.46,0.0,0.0,0.0,0.0,0.0,False,7.564
1857,11,22/10/2010,72.6,0.0,0.0,0.0,0.0,0.0,False,7.564
1858,11,29/10/2010,74.21,0.0,0.0,0.0,0.0,0.0,False,7.564
1859,11,05/11/2010,64.41,0.0,0.0,0.0,0.0,0.0,False,7.564
1860,11,12/11/2010,63.74,0.0,0.0,0.0,0.0,0.0,False,7.564
1861,11,19/11/2010,58.63,0.0,0.0,0.0,0.0,0.0,False,7.564
1862,11,26/11/2010,69.9,0.0,0.0,0.0,0.0,0.0,True,7.564
1863,11,03/12/2010,55.9,0.0,0.0,0.0,0.0,0.0,False,7.564
1864,11,10/12/2010,53.33,0.0,0.0,0.0,0.0,0.0,False,7.564
1865,11,17/12/2010,54.63,0.0,0.0,0.0,0.0,0.0,False,7.564
1866,11,24/12/2010,59.33,0.0,0.0,0.0,0.0,0.0,False,7.564
1867,11,31/12/2010,55.03,0.0,0.0,0.0,0.0,0.0,True,7.564
1868,11,07/01/2011,54.43,0.0,0.0,0.0,0.0,0.0,False,7.551
1869,11,14/01/2011,45.34,0.0,0.0,0.0,0.0,0.0,False,7.551
1870,11,21/01/2011,51.51,0.0,0.0,0.0,0.0,0.0,False,7.551
1871,11,28/01/2011,51.04,0.0,0.0,0.0,0.0,0.0,False,7.551
1872,11,04/02/2011,47.17,0.0,0.0,0.0,0.0,0.0,False,7.551
1873,11,11/02/2011,44.61,0.0,0.0,0.0,0.0,0.0,True,7.551
1874,11,18/02/2011,61.5,0.0,0.0,0.0,0.0,0.0,False,7.551
1875,11,25/02/2011,68.74,0.0,0.0,0.0,0.0,0.0,False,7.551
1876,11,04/03/2011,66.5,0.0,0.0,0.0,0.0,0.0,False,7.551
1877,11,11/03/2011,63.29,0.0,0.0,0.0,0.0,0.0,False,7.551
1878,11,18/03/2011,70.17,0.0,0.0,0.0,0.0,0.0,False,7.551
1879,11,25/03/2011,73.74,0.0,0.0,0.0,0.0,0.0,False,7.551
1880,11,01/04/2011,69.1,0.0,0.0,0.0,0.0,0.0,False,7.574
1881,11,08/04/2011,73.57,0.0,0.0,0.0,0.0,0.0,False,7.574
1882,11,15/04/2011,76.64,0.0,0.0,0.0,0.0,0.0,False,7.574
1883,11,22/04/2011,78.31,0.0,0.0,0.0,0.0,0.0,False,7.574
1884,11,29/04/2011,79.97,0.0,0.0,0.0,0.0,0.0,False,7.574
1885,11,06/05/2011,71.39,0.0,0.0,0.0,0.0,0.0,False,7.574
1886,11,13/05/2011,80.93,0.0,0.0,0.0,0.0,0.0,False,7.574
1887,11,20/05/2011,76.97,0.0,0.0,0.0,0.0,0.0,False,7.574
1888,11,27/05/2011,85.61,0.0,0.0,0.0,0.0,0.0,False,7.574
1889,11,03/06/2011,86.14,0.0,0.0,0.0,0.0,0.0,False,7.574
1890,11,10/06/2011,85.79,0.0,0.0,0.0,0.0,0.0,False,7.574
1891,11,17/06/2011,87.9,0.0,0.0,0.0,0.0,0.0,False,7.574
1892,11,24/06/2011,86.13,0.0,0.0,0.0,0.0,0.0,False,7.574
1893,11,01/07/2011,86.43,0.0,0.0,0.0,0.0,0.0,False,7.567
1894,11,08/07/2011,87.17,0.0,0.0,0.0,0.0,0.0,False,7.567
1895,11,15/07/2011,88.3,0.0,0.0,0.0,0.0,0.0,False,7.567
1896,11,22/07/2011,87.8,0.0,0.0,0.0,0.0,0.0,False,7.567
1897,11,29/07/2011,89.46,0.0,0.0,0.0,0.0,0.0,False,7.567
1898,11,05/08/2011,90.04,0.0,0.0,0.0,0.0,0.0,False,7.567
1899,11,12/08/2011,90.3,0.0,0.0,0.0,0.0,0.0,False,7.567
1900,11,19/08/2011,89.51,0.0,0.0,0.0,0.0,0.0,False,7.567
1901,11,26/08/2011,89.09,0.0,0.0,0.0,0.0,0.0,False,7.567
1902,11,02/09/2011,91.44,0.0,0.0,0.0,0.0,0.0,False,7.567
1903,11,09/09/2011,84.91,0.0,0.0,0.0,0.0,0.0,True,7.567
1904,11,16/09/2011,85.11,0.0,0.0,0.0,0.0,0.0,False,7.567
1905,11,23/09/2011,82.14,0.0,0.0,0.0,0.0,0.0,False,7.567
1906,11,30/09/2011,84.4,0.0,0.0,0.0,0.0,0.0,False,7.567
1907,11,07/10/2011,76.97,0.0,0.0,0.0,0.0,0.0,False,7.197
1908,11,14/10/2011,75.56,0.0,0.0,0.0,0.0,0.0,False,7.197
1909,11,21/10/2011,70.91,0.0,0.0,0.0,0.0,0.0,False,7.197
1910,11,28/10/2011,72.66,0.0,0.0,0.0,0.0,0.0,False,7.197
1911,11,04/11/2011,61.13,0.0,0.0,0.0,0.0,0.0,False,7.197
1912,11,11/11/2011,64.2,9134.39,10126.19,473.38,2206.22,6338.3,False,7.197
1913,11,18/11/2011,66.17,10941.05,222.94,263.1,404.05,8885.3,False,7.197
1914,11,25/11/2011,70.03,531.09,74.35,71081.98,3.0,1676.85,True,7.197
1915,11,02/12/2011,56.89,7019.2,97.47,2917.09,3648.95,28803.28,False,7.197
1916,11,09/12/2011,50.63,4923.89,36.0,525.03,2598.36,8696.45,False,7.197
1917,11,16/12/2011,59.69,1812.02,143.06,592.44,669.07,4900.25,False,7.197
1918,11,23/12/2011,54.29,515.57,11.23,964.31,0.0,3429.82,False,7.197
1919,11,30/12/2011,48.86,4241.32,58046.41,239.33,78.09,586.72,True,7.197
1920,11,06/01/2012,54.44,5107.29,32305.3,144.66,530.55,6004.19,False,6.833
1921,11,13/01/2012,53.1,7153.87,4831.34,39.14,590.68,8698.99,False,6.833
1922,11,20/01/2012,56.43,2421.89,1803.64,37.76,297.73,2282.23,False,6.833
1923,11,27/01/2012,58.36,708.33,1631.94,49.3,3.0,2116.1,False,6.833
1924,11,03/02/2012,60.24,50909.18,1957.49,137.23,37091.67,6418.36,False,6.833
1925,11,10/02/2012,52.23,12424.72,4575.75,81.74,8932.68,6987.67,True,6.833
1926,11,17/02/2012,52.77,10256.46,9792.52,24.82,4060.54,2418.36,False,6.833
1927,11,24/02/2012,61.11,17546.88,7531.48,0.5,3698.03,12656.68,False,6.833
1928,11,02/03/2012,62.61,16404.25,1191.27,7.03,11524.7,4400.35,False,6.833
1929,11,09/03/2012,61.44,7634.94,379.04,3.5,1251.85,6147.5,False,6.833
1930,11,16/03/2012,64.21,7073.59,224.43,4.19,3164.68,2438.5,False,6.833
1931,11,23/03/2012,67.16,7359.11,297.23,2.04,558.46,3588.44,False,6.833
1932,11,30/03/2012,70.23,7438.04,190.98,1.0,1345.08,3504.0,False,6.833
1933,11,06/04/2012,74.19,10760.37,0.0,45.34,4048.21,5596.73,False,6.664
1934,11,13/04/2012,72.74,8906.38,4722.18,9.86,1412.83,2772.79,False,6.664
1935,11,20/04/2012,71.97,7906.21,68.22,1.44,393.55,4854.79,False,6.664
1936,11,27/04/2012,73.4,1824.41,1.41,1.48,0.0,5826.68,False,6.664
1937,11,04/05/2012,79.07,17975.32,0.0,160.84,9298.85,4109.98,False,6.664
1938,11,11/05/2012,75.13,15656.23,0.0,21.7,4600.43,3707.51,False,6.664
1939,11,18/05/2012,72.53,4622.9,0.0,9.22,479.55,4109.33,False,6.664
1940,11,25/05/2012,78.44,15143.06,0.0,984.13,2938.13,5495.44,False,6.664
1941,11,01/06/2012,81.67,8172.36,79.6,126.72,1785.38,4232.48,False,6.664
1942,11,08/06/2012,82.1,11984.13,191.4,78.65,2768.31,6358.77,False,6.664
1943,11,15/06/2012,84.97,7018.0,247.6,0.15,2876.5,4951.58,False,6.664
1944,11,22/06/2012,83.26,8329.88,278.6,1.98,1726.99,6103.42,False,6.664
1945,11,29/06/2012,87.86,4430.73,219.8,0.0,1799.43,6504.38,False,6.664
1946,11,06/07/2012,83.44,8324.1,125.6,88.73,6101.75,4603.06,False,6.334
1947,11,13/07/2012,82.46,7783.03,105.95,34.8,4778.55,2445.82,False,6.334
1948,11,20/07/2012,82.41,2874.78,140.22,44.95,3689.47,6187.32,False,6.334
1949,11,27/07/2012,85.43,2799.14,97.58,5.64,2364.95,1897.08,False,6.334
1950,11,03/08/2012,86.94,21974.47,173.58,25.5,22778.65,6172.69,False,6.334
1951,11,10/08/2012,86.21,16812.92,128.54,8.74,4764.33,4098.22,False,6.334
1952,11,17/08/2012,87.73,6844.78,209.26,0.04,1235.79,2254.08,False,6.334
1953,11,24/08/2012,83.17,3936.04,74.16,102.55,1673.59,4930.02,False,6.334
1954,11,31/08/2012,86.49,16650.73,120.0,45.0,7575.93,6689.78,False,6.334
1955,11,07/09/2012,85.17,14597.86,56.0,45.05,3235.27,2855.68,True,6.334
1956,11,14/09/2012,79.61,7571.95,32.98,19.52,707.47,8664.16,False,6.334
1957,11,21/09/2012,73.64,6267.79,159.46,12.0,838.95,9194.37,False,6.334
1958,11,28/09/2012,77.67,7694.84,51.91,5.2,1653.38,3211.84,False,6.334
1959,11,05/10/2012,73.37,5635.1,0.0,27.94,1754.56,5473.9,False,6.034
1960,11,12/10/2012,69.94,2345.03,0.0,22.95,271.93,13035.68,False,6.034
1961,11,19/10/2012,73.77,2344.65,0.0,153.97,409.53,2739.63,False,6.034
1962,11,26/10/2012,74.26,4115.64,147.27,153.0,1060.9,3936.2,False,6.034
1963,11,02/11/2012,62.23,17795.33,6233.15,44.62,12979.82,3359.51,False,6.034
1964,11,09/11/2012,68.71,10591.76,1860.93,214.24,1144.92,4599.73,False,6.034
1965,11,16/11/2012,60.8,12103.43,48.93,58.93,2113.4,8327.81,False,6.034
1966,11,23/11/2012,61.69,1875.86,0.13,82490.58,529.16,636.43,True,6.034
1967,11,30/11/2012,58.36,2302.4,0.03,7756.82,87.75,6745.14,False,6.034
1968,11,07/12/2012,66.39,8922.92,0.0,520.0,1939.53,16327.19,False,6.034
1969,11,14/12/2012,55.46,2299.38,0.0,179.0,11.94,2687.63,False,6.034
1970,11,21/12/2012,59.94,3403.69,82.92,176.74,6.44,1303.99,False,6.034
1971,11,28/12/2012,52.26,15963.84,38545.15,474.72,3.8,3974.11,True,6.034
1972,11,04/01/2013,46.5,3542.8,37018.68,20.1,43.65,6484.05,False,6.108
1973,11,11/01/2013,50.33,4086.34,19143.47,2.17,832.97,3878.6,False,6.108
1974,11,18/01/2013,49.67,3645.01,2343.34,2.04,9.87,3570.37,False,6.108
1975,11,25/01/2013,58.53,1743.87,2148.31,0.0,47.22,6828.36,False,6.108
1976,11,01/02/2013,62.76,16795.1,1889.47,453.0,24051.21,5579.09,False,6.108
1977,11,08/02/2013,63.06,80498.65,820.68,381.3,33918.18,7040.6,True,6.108
1978,11,15/02/2013,57.91,11957.9,4038.96,1.0,4259.34,4572.33,False,6.108
1979,11,22/02/2013,60.17,8811.59,9277.29,0.8,282.89,5538.26,False,6.108
1980,11,01/03/2013,54.59,8318.67,1004.38,2.4,52.46,4238.36,False,6.108
1981,11,08/03/2013,58.0,30094.95,413.21,39.11,7152.47,4030.5,False,6.108
1982,11,15/03/2013,61.93,6478.45,0.0,7.33,792.11,1873.16,False,6.108
1983,11,22/03/2013,69.6,11838.93,0.0,641.0,3518.0,2144.12,False,6.108
1984,11,29/03/2013,59.94,8598.57,0.0,545.42,74.56,2641.34,False,6.108
1985,11,05/04/2013,65.49,13814.88,9023.25,695.55,243.54,3529.04,False,5.999
1986,11,12/04/2013,66.76,8091.82,3309.69,89.66,1924.7,4398.53,False,5.999
1987,11,19/04/2013,70.87,3808.66,-15.45,142.7,529.99,2742.75,False,5.999
1988,11,26/04/2013,64.49,1212.55,0.0,98.4,54.64,2460.41,False,5.999
1989,11,03/05/2013,69.56,7146.86,52.0,90.39,1475.16,2336.52,False,
1990,11,10/05/2013,68.51,14558.09,936.9,57.53,4577.68,11169.69,False,
1991,11,17/05/2013,75.27,9700.29,903.94,4.4,1438.39,7241.75,False,
1992,11,24/05/2013,80.16,8267.2,569.76,451.66,1323.59,3336.3,False,
1993,11,31/05/2013,78.14,3860.6,66.2,657.91,55.12,1506.84,False,
1994,11,07/06/2013,79.0,14283.15,590.34,349.94,8285.11,8180.74,False,
1995,11,14/06/2013,78.19,7858.76,704.05,445.61,2701.17,3797.25,False,
1996,11,21/06/2013,82.04,9399.84,288.85,262.7,4429.14,6401.08,False,
1997,11,28/06/2013,83.97,5054.81,534.72,90.31,2562.24,3437.51,False,
1998,11,05/07/2013,82.39,14356.75,3636.7,1463.56,12945.68,3628.67,False,
1999,11,12/07/2013,85.43,8129.38,1703.63,107.45,870.71,3865.9,False,
2000,11,19/07/2013,82.06,1554.05,1169.85,68.06,373.45,1046.13,False,
2001,11,26/07/2013,85.64,2387.21,717.2,106.7,1084.84,3264.52,False,
2002,12,05/02/2010,49.47,0.0,0.0,0.0,0.0,0.0,False,13.975
2003,12,12/02/2010,47.87,0.0,0.0,0.0,0.0,0.0,True,13.975
2004,12,19/02/2010,54.83,0.0,0.0,0.0,0.0,0.0,False,13.975
2005,12,26/02/2010,50.23,0.0,0.0,0.0,0.0,0.0,False,13.975
2006,12,05/03/2010,53.77,0.0,0.0,0.0,0.0,0.0,False,13.975
2007,12,12/03/2010,50.11,0.0,0.0,0.0,0.0,0.0,False,13.975
2008,12,19/03/2010,59.57,0.0,0.0,0.0,0.0,0.0,False,13.975
2009,12,26/03/2010,60.06,0.0,0.0,0.0,0.0,0.0,False,13.975
2010,12,02/04/2010,59.84,0.0,0.0,0.0,0.0,0.0,False,14.099
2011,12,09/04/2010,59.25,0.0,0.0,0.0,0.0,0.0,False,14.099
2012,12,16/04/2010,64.95,0.0,0.0,0.0,0.0,0.0,False,14.099
2013,12,23/04/2010,64.55,0.0,0.0,0.0,0.0,0.0,False,14.099
2014,12,30/04/2010,67.38,0.0,0.0,0.0,0.0,0.0,False,14.099
2015,12,07/05/2010,70.15,0.0,0.0,0.0,0.0,0.0,False,14.099
2016,12,14/05/2010,68.44,0.0,0.0,0.0,0.0,0.0,False,14.099
2017,12,21/05/2010,76.2,0.0,0.0,0.0,0.0,0.0,False,14.099
2018,12,28/05/2010,67.84,0.0,0.0,0.0,0.0,0.0,False,14.099
2019,12,04/06/2010,81.39,0.0,0.0,0.0,0.0,0.0,False,14.099
2020,12,11/06/2010,90.84,0.0,0.0,0.0,0.0,0.0,False,14.099
2021,12,18/06/2010,81.06,0.0,0.0,0.0,0.0,0.0,False,14.099
2022,12,25/06/2010,87.27,0.0,0.0,0.0,0.0,0.0,False,14.099
2023,12,02/07/2010,91.98,0.0,0.0,0.0,0.0,0.0,False,14.18
2024,12,09/07/2010,90.37,0.0,0.0,0.0,0.0,0.0,False,14.18
2025,12,16/07/2010,97.18,0.0,0.0,0.0,0.0,0.0,False,14.18
2026,12,23/07/2010,99.22,0.0,0.0,0.0,0.0,0.0,False,14.18
2027,12,30/07/2010,96.31,0.0,0.0,0.0,0.0,0.0,False,14.18
2028,12,06/08/2010,92.95,0.0,0.0,0.0,0.0,0.0,False,14.18
2029,12,13/08/2010,87.01,0.0,0.0,0.0,0.0,0.0,False,14.18
2030,12,20/08/2010,92.81,0.0,0.0,0.0,0.0,0.0,False,14.18
2031,12,27/08/2010,93.19,0.0,0.0,0.0,0.0,0.0,False,14.18
2032,12,03/09/2010,83.12,0.0,0.0,0.0,0.0,0.0,False,14.18
2033,12,10/09/2010,83.63,0.0,0.0,0.0,0.0,0.0,True,14.18
2034,12,17/09/2010,82.45,0.0,0.0,0.0,0.0,0.0,False,14.18
2035,12,24/09/2010,81.77,0.0,0.0,0.0,0.0,0.0,False,14.18
2036,12,01/10/2010,85.2,0.0,0.0,0.0,0.0,0.0,False,14.313
2037,12,08/10/2010,71.82,0.0,0.0,0.0,0.0,0.0,False,14.313
2038,12,15/10/2010,75.0,0.0,0.0,0.0,0.0,0.0,False,14.313
2039,12,22/10/2010,68.85,0.0,0.0,0.0,0.0,0.0,False,14.313
2040,12,29/10/2010,61.09,0.0,0.0,0.0,0.0,0.0,False,14.313
2041,12,05/11/2010,65.49,0.0,0.0,0.0,0.0,0.0,False,14.313
2042,12,12/11/2010,57.79,0.0,0.0,0.0,0.0,0.0,False,14.313
2043,12,19/11/2010,58.18,0.0,0.0,0.0,0.0,0.0,False,14.313
2044,12,26/11/2010,47.66,0.0,0.0,0.0,0.0,0.0,True,14.313
2045,12,03/12/2010,43.33,0.0,0.0,0.0,0.0,0.0,False,14.313
2046,12,10/12/2010,50.01,0.0,0.0,0.0,0.0,0.0,False,14.313
2047,12,17/12/2010,52.77,0.0,0.0,0.0,0.0,0.0,False,14.313
2048,12,24/12/2010,52.02,0.0,0.0,0.0,0.0,0.0,False,14.313
2049,12,31/12/2010,45.64,0.0,0.0,0.0,0.0,0.0,True,14.313
2050,12,07/01/2011,37.64,0.0,0.0,0.0,0.0,0.0,False,14.021
2051,12,14/01/2011,43.15,0.0,0.0,0.0,0.0,0.0,False,14.021
2052,12,21/01/2011,53.53,0.0,0.0,0.0,0.0,0.0,False,14.021
2053,12,28/01/2011,50.74,0.0,0.0,0.0,0.0,0.0,False,14.021
2054,12,04/02/2011,45.14,0.0,0.0,0.0,0.0,0.0,False,14.021
2055,12,11/02/2011,51.3,0.0,0.0,0.0,0.0,0.0,True,14.021
2056,12,18/02/2011,53.35,0.0,0.0,0.0,0.0,0.0,False,14.021
2057,12,25/02/2011,48.45,0.0,0.0,0.0,0.0,0.0,False,14.021
2058,12,04/03/2011,51.72,0.0,0.0,0.0,0.0,0.0,False,14.021
2059,12,11/03/2011,57.75,0.0,0.0,0.0,0.0,0.0,False,14.021
2060,12,18/03/2011,64.21,0.0,0.0,0.0,0.0,0.0,False,14.021
2061,12,25/03/2011,54.4,0.0,0.0,0.0,0.0,0.0,False,14.021
2062,12,01/04/2011,63.63,0.0,0.0,0.0,0.0,0.0,False,13.736
2063,12,08/04/2011,64.47,0.0,0.0,0.0,0.0,0.0,False,13.736
2064,12,15/04/2011,57.63,0.0,0.0,0.0,0.0,0.0,False,13.736
2065,12,22/04/2011,72.12,0.0,0.0,0.0,0.0,0.0,False,13.736
2066,12,29/04/2011,68.27,0.0,0.0,0.0,0.0,0.0,False,13.736
2067,12,06/05/2011,68.4,0.0,0.0,0.0,0.0,0.0,False,13.736
2068,12,13/05/2011,70.93,0.0,0.0,0.0,0.0,0.0,False,13.736
2069,12,20/05/2011,66.59,0.0,0.0,0.0,0.0,0.0,False,13.736
2070,12,27/05/2011,76.67,0.0,0.0,0.0,0.0,0.0,False,13.736
2071,12,03/06/2011,71.81,0.0,0.0,0.0,0.0,0.0,False,13.736
2072,12,10/06/2011,78.72,0.0,0.0,0.0,0.0,0.0,False,13.736
2073,12,17/06/2011,86.84,0.0,0.0,0.0,0.0,0.0,False,13.736
2074,12,24/06/2011,88.95,0.0,0.0,0.0,0.0,0.0,False,13.736
2075,12,01/07/2011,89.85,0.0,0.0,0.0,0.0,0.0,False,13.503
2076,12,08/07/2011,89.9,0.0,0.0,0.0,0.0,0.0,False,13.503
2077,12,15/07/2011,88.1,0.0,0.0,0.0,0.0,0.0,False,13.503
2078,12,22/07/2011,91.17,0.0,0.0,0.0,0.0,0.0,False,13.503
2079,12,29/07/2011,93.29,0.0,0.0,0.0,0.0,0.0,False,13.503
2080,12,05/08/2011,90.61,0.0,0.0,0.0,0.0,0.0,False,13.503
2081,12,12/08/2011,91.04,0.0,0.0,0.0,0.0,0.0,False,13.503
2082,12,19/08/2011,91.74,0.0,0.0,0.0,0.0,0.0,False,13.503
2083,12,26/08/2011,94.61,0.0,0.0,0.0,0.0,0.0,False,13.503
2084,12,02/09/2011,93.66,0.0,0.0,0.0,0.0,0.0,False,13.503
2085,12,09/09/2011,88.0,0.0,0.0,0.0,0.0,0.0,True,13.503
2086,12,16/09/2011,76.36,0.0,0.0,0.0,0.0,0.0,False,13.503
2087,12,23/09/2011,82.95,0.0,0.0,0.0,0.0,0.0,False,13.503
2088,12,30/09/2011,83.26,0.0,0.0,0.0,0.0,0.0,False,13.503
2089,12,07/10/2011,70.44,0.0,0.0,0.0,0.0,0.0,False,12.89
2090,12,14/10/2011,67.31,0.0,0.0,0.0,0.0,0.0,False,12.89
2091,12,21/10/2011,73.05,0.0,0.0,0.0,0.0,0.0,False,12.89
2092,12,28/10/2011,67.41,0.0,0.0,0.0,0.0,0.0,False,12.89
2093,12,04/11/2011,59.77,0.0,0.0,0.0,0.0,0.0,False,12.89
2094,12,11/11/2011,48.76,18049.87,7939.68,234.64,10463.07,5588.33,False,12.89
2095,12,18/11/2011,54.2,5957.36,343.22,84.93,2390.67,12934.62,False,12.89
2096,12,25/11/2011,53.25,5391.83,8.0,63143.29,49.27,2115.67,True,12.89
2097,12,02/12/2011,52.5,4868.73,0.0,2022.46,3768.45,18368.11,False,12.89
2098,12,09/12/2011,42.17,8374.63,15.85,573.92,5849.71,37581.27,False,12.89
2099,12,16/12/2011,43.29,4940.95,28.45,1038.3,1100.93,5243.21,False,12.89
2100,12,23/12/2011,45.4,1797.35,15.98,839.84,1375.84,17699.26,False,12.89
2101,12,30/12/2011,44.64,6982.02,58804.91,60.29,1268.21,3553.79,True,12.89
2102,12,06/01/2012,50.43,11181.59,33829.84,36.96,624.05,10152.27,False,12.187
2103,12,13/01/2012,48.07,6935.5,23438.57,0.0,2289.8,9526.73,False,12.187
2104,12,20/01/2012,46.2,4167.27,5161.57,5.84,2552.39,3854.53,False,12.187
2105,12,27/01/2012,50.43,1201.31,631.79,0.0,104.69,1050.85,False,12.187
2106,12,03/02/2012,50.58,60740.64,3779.65,43.08,48403.53,20348.16,False,12.187
2107,12,10/02/2012,52.27,20281.03,2551.32,14.99,10597.74,7457.16,True,12.187
2108,12,17/02/2012,51.8,17708.64,8549.74,2.88,14234.76,5960.69,False,12.187
2109,12,24/02/2012,53.13,12862.31,5681.93,2.0,2401.22,5131.37,False,12.187
2110,12,02/03/2012,52.27,15046.69,2131.62,12.84,4574.95,3428.27,False,12.187
2111,12,09/03/2012,54.54,8404.29,2192.75,3.91,1479.91,5882.51,False,12.187
2112,12,16/03/2012,64.44,9582.27,731.87,4.02,1589.97,2365.63,False,12.187
2113,12,23/03/2012,56.26,3865.96,1496.18,7.35,1951.11,1440.31,False,12.187
2114,12,30/03/2012,64.36,13644.08,115.67,8.34,1885.51,2291.86,False,12.187
2115,12,06/04/2012,64.05,11772.46,0.0,61.63,3885.06,4225.11,False,11.627
2116,12,13/04/2012,64.28,9681.11,2934.51,14.08,1944.35,3103.61,False,11.627
2117,12,20/04/2012,66.73,8679.29,1265.97,7.7,878.01,4358.86,False,11.627
2118,12,27/04/2012,77.99,2936.01,336.39,26.18,613.65,740.83,False,11.627
2119,12,04/05/2012,76.03,10073.64,0.0,76.29,1671.53,3721.62,False,11.627
2120,12,11/05/2012,77.27,13083.53,0.0,8.54,1378.68,2071.31,False,11.627
2121,12,18/05/2012,84.51,20882.5,0.0,3.73,9506.75,2091.67,False,11.627
2122,12,25/05/2012,83.84,8220.32,0.0,373.92,2185.46,1825.94,False,11.627
2123,12,01/06/2012,78.11,7512.07,0.0,43.71,3666.37,4109.01,False,11.627
2124,12,08/06/2012,84.83,10421.58,93.2,160.4,2385.69,4837.21,False,11.627
2125,12,15/06/2012,85.94,15025.58,33.4,2.51,4573.57,2283.27,False,11.627
2126,12,22/06/2012,91.61,10233.14,67.6,3.65,4693.44,3618.64,False,11.627
2127,12,29/06/2012,90.47,7439.99,47.6,0.0,1330.36,4873.87,False,11.627
2128,12,06/07/2012,89.13,10804.73,-0.6,3.33,5397.84,4395.03,False,10.926
2129,12,13/07/2012,95.61,8699.07,20.0,0.06,5542.53,2781.14,False,10.926
2130,12,20/07/2012,85.53,5799.0,59.68,37.56,5292.33,3376.66,False,10.926
2131,12,27/07/2012,93.47,8217.72,41.28,2.31,9211.05,5507.68,False,10.926
2132,12,03/08/2012,88.16,41059.39,69.7,45.73,22802.96,2743.18,False,10.926
2133,12,10/08/2012,95.91,10844.78,79.4,38.62,6513.42,2756.59,False,10.926
2134,12,17/08/2012,94.87,7487.95,25.5,6.6,5107.54,4876.34,False,10.926
2135,12,24/08/2012,85.32,10712.3,86.08,70.0,7981.57,3515.91,False,10.926
2136,12,31/08/2012,89.78,30055.26,13.2,116.87,11860.18,3746.24,False,10.926
2137,12,07/09/2012,88.52,17640.02,84.0,46.18,3202.21,2634.17,True,10.926
