,Store,Dept,Date,Weekly_Sales,IsHoliday
60171,7,9,13/08/2010,45565.8,False
60172,7,9,20/08/2010,36736.65,False
60173,7,9,27/08/2010,41424.55,False
60174,7,9,03/09/2010,38226.17,False
60175,7,9,10/09/2010,42336.49,True
60176,7,9,17/09/2010,34356.91,False
60177,7,9,24/09/2010,30293.82,False
60178,7,9,01/10/2010,19683.71,False
60179,7,9,08/10/2010,20199.91,False
60180,7,9,15/10/2010,21484.43,False
60181,7,9,22/10/2010,43853.63,False
60182,7,9,29/10/2010,12775.92,False
60183,7,9,05/11/2010,27014.14,False
60184,7,9,12/11/2010,12466.92,False
60185,7,9,19/11/2010,11679.96,False
60186,7,9,26/11/2010,15193.22,True
60187,7,9,03/12/2010,12064.2,False
60188,7,9,10/12/2010,14155.71,False
60189,7,9,17/12/2010,15429.7,False
60190,7,9,24/12/2010,26287.25,False
60191,7,9,31/12/2010,21115.09,True
60192,7,9,07/01/2011,14546.65,False
60193,7,9,14/01/2011,13801.94,False
60194,7,9,21/01/2011,12159.91,False
60195,7,9,28/01/2011,12511.46,False
60196,7,9,04/02/2011,13867.46,False
60197,7,9,11/02/2011,13652.43,True
60198,7,9,18/02/2011,12425.29,False
60199,7,9,25/02/2011,13522.17,False
60200,7,9,04/03/2011,12585.66,False
60201,7,9,11/03/2011,14195.87,False
60202,7,9,18/03/2011,16630.95,False
60203,7,9,25/03/2011,16238.99,False
60204,7,9,01/04/2011,15882.5,False
60205,7,9,08/04/2011,18196.78,False
60206,7,9,15/04/2011,17613.93,False
60207,7,9,22/04/2011,15393.81,False
60208,7,9,29/04/2011,16888.61,False
60209,7,9,06/05/2011,19468.86,False
60210,7,9,13/05/2011,21115.57,False
60211,7,9,20/05/2011,21363.85,False
60212,7,9,27/05/2011,25027.89,False
60213,7,9,03/06/2011,36711.1,False
60214,7,9,10/06/2011,38224.87,False
60215,7,9,17/06/2011,39355.05,False
60216,7,9,24/06/2011,43547.32,False
60217,7,9,01/07/2011,56993.72,False
60218,7,9,08/07/2011,69705.84,False
60219,7,9,15/07/2011,49136.05,False
60220,7,9,22/07/2011,59670.77,False
60221,7,9,29/07/2011,57194.37,False
60222,7,9,05/08/2011,55470.87,False
60223,7,9,12/08/2011,57838.39,False
60224,7,9,19/08/2011,43582.15,False
60225,7,9,26/08/2011,49428.11,False
60226,7,9,02/09/2011,48974.25,False
60227,7,9,09/09/2011,55865.69,True
60228,7,9,16/09/2011,43791.21,False
60229,7,9,23/09/2011,42279.61,False
60230,7,9,30/09/2011,23667.71,False
60231,7,9,07/10/2011,22062.02,False
60232,7,9,14/10/2011,23764.83,False
60233,7,9,21/10/2011,65235.17,False
60234,7,9,28/10/2011,17299.74,False
60235,7,9,04/11/2011,28969.99,False
60236,7,9,11/11/2011,13593.8,False
60237,7,9,18/11/2011,13938.62,False
60238,7,9,25/11/2011,22431.19,True
60239,7,9,02/12/2011,16314.95,False
60240,7,9,09/12/2011,16184.52,False
60241,7,9,16/12/2011,18055.9,False
60242,7,9,23/12/2011,33853.84,False
60243,7,9,30/12/2011,24507.13,True
60244,7,9,06/01/2012,22167.31,False
60245,7,9,13/01/2012,14585.07,False
60246,7,9,20/01/2012,15980.88,False
60247,7,9,27/01/2012,12833.15,False
60248,7,9,03/02/2012,15291.99,False
60249,7,9,10/02/2012,14384.42,True
60250,7,9,17/02/2012,15799.81,False
60251,7,9,24/02/2012,15596.59,False
60252,7,9,02/03/2012,15716.76,False
60253,7,9,09/03/2012,16593.27,False
60254,7,9,16/03/2012,19201.57,False
60255,7,9,23/03/2012,20422.41,False
60256,7,9,30/03/2012,23354.33,False
60257,7,9,06/04/2012,32262.6,False
60258,7,9,13/04/2012,31923.41,False
60259,7,9,20/04/2012,25851.17,False
60260,7,9,27/04/2012,30269.74,False
60261,7,9,04/05/2012,30554.73,False
60262,7,9,11/05/2012,24899.65,False
60263,7,9,18/05/2012,26536.57,False
60264,7,9,25/05/2012,35069.74,False
60265,7,9,01/06/2012,44411.69,False
60266,7,9,08/06/2012,43334.75,False
60267,7,9,15/06/2012,49854.84,False
60268,7,9,22/06/2012,52979.48,False
60269,7,9,29/06/2012,52186.54,False
60270,7,9,06/07/2012,69463.63,False
60271,7,9,13/07/2012,52146.84,False
60272,7,9,20/07/2012,53274.86,False
60273,7,9,27/07/2012,51191.18,False
60274,7,9,03/08/2012,55319.67,False
60275,7,9,10/08/2012,53493.8,False
60276,7,9,17/08/2012,50206.31,False
60277,7,9,24/08/2012,51422.47,False
60278,7,9,31/08/2012,49606.26,False
60279,7,9,07/09/2012,51151.74,True
60280,7,9,14/09/2012,41810.13,False
60281,7,9,21/09/2012,38436.25,False
60282,7,9,28/09/2012,27474.35,False
60283,7,9,05/10/2012,24123.51,False
60284,7,9,12/10/2012,27920.37,False
60285,7,9,19/10/2012,56788.88,False
60286,7,9,26/10/2012,21331.39,False
60287,7,10,05/02/2010,19127.16,False
60288,7,10,12/02/2010,17155.05,True
60289,7,10,19/02/2010,20378.37,False
60290,7,10,26/02/2010,21141.66,False
60291,7,10,05/03/2010,18402.64,False
60292,7,10,12/03/2010,20414.51,False
60293,7,10,19/03/2010,21134.64,False
60294,7,10,26/03/2010,20529.45,False
60295,7,10,02/04/2010,17867.11,False
60296,7,10,09/04/2010,19242.11,False
60297,7,10,16/04/2010,17154.05,False
60298,7,10,23/04/2010,19020.53,False
60299,7,10,30/04/2010,17269.51,False
60300,7,10,07/05/2010,17424.5,False
60301,7,10,14/05/2010,15525.8,False
60302,7,10,21/05/2010,14946.71,False
60303,7,10,28/05/2010,17282.75,False
60304,7,10,04/06/2010,19176.37,False
60305,7,10,11/06/2010,17856.69,False
60306,7,10,18/06/2010,17134.55,False
60307,7,10,25/06/2010,19105.03,False
60308,7,10,02/07/2010,22347.08,False
60309,7,10,09/07/2010,21801.4,False
60310,7,10,16/07/2010,19867.19,False
60311,7,10,23/07/2010,22088.3,False
60312,7,10,30/07/2010,22180.5,False
60313,7,10,06/08/2010,21753.14,False
60314,7,10,13/08/2010,21486.1,False
60315,7,10,20/08/2010,20771.85,False
60316,7,10,27/08/2010,21660.35,False
60317,7,10,03/09/2010,22087.56,False
60318,7,10,10/09/2010,22276.31,True
60319,7,10,17/09/2010,18514.31,False
60320,7,10,24/09/2010,22308.11,False
60321,7,10,01/10/2010,20388.51,False
60322,7,10,08/10/2010,20008.1,False
60323,7,10,15/10/2010,21318.93,False
60324,7,10,22/10/2010,20432.79,False
60325,7,10,29/10/2010,31996.03,False
60326,7,10,05/11/2010,22109.41,False
60327,7,10,12/11/2010,24180.92,False
60328,7,10,19/11/2010,28447.24,False
60329,7,10,26/11/2010,26305.5,True
60330,7,10,03/12/2010,24682.78,False
60331,7,10,10/12/2010,23401.48,False
60332,7,10,17/12/2010,26616.43,False
60333,7,10,24/12/2010,34775.89,False
60334,7,10,31/12/2010,23045.41,True
60335,7,10,07/01/2011,26678.76,False
60336,7,10,14/01/2011,22855.36,False
60337,7,10,21/01/2011,23717.32,False
60338,7,10,28/01/2011,22676.21,False
60339,7,10,04/02/2011,29695.08,False
60340,7,10,11/02/2011,26067.47,True
60341,7,10,18/02/2011,21992.86,False
60342,7,10,25/02/2011,21087.9,False
60343,7,10,04/03/2011,21053.87,False
60344,7,10,11/03/2011,19253.43,False
60345,7,10,18/03/2011,20736.79,False
60346,7,10,25/03/2011,18459.57,False
60347,7,10,01/04/2011,20188.28,False
60348,7,10,08/04/2011,20426.8,False
60349,7,10,15/04/2011,16532.19,False
60350,7,10,22/04/2011,17895.21,False
60351,7,10,29/04/2011,18095.59,False
60352,7,10,06/05/2011,19807.53,False
60353,7,10,13/05/2011,18468.84,False
60354,7,10,20/05/2011,16317.12,False
60355,7,10,27/05/2011,17979.26,False
60356,7,10,03/06/2011,18995.92,False
60357,7,10,10/06/2011,19188.02,False
60358,7,10,17/06/2011,19305.56,False
60359,7,10,24/06/2011,19758.9,False
60360,7,10,01/07/2011,23758.75,False
60361,7,10,08/07/2011,26052.33,False
60362,7,10,15/07/2011,23276.48,False
60363,7,10,22/07/2011,22077.71,False
60364,7,10,29/07/2011,23048.45,False
60365,7,10,05/08/2011,23175.64,False
60366,7,10,12/08/2011,21189.57,False
60367,7,10,19/08/2011,23795.18,False
60368,7,10,26/08/2011,23527.89,False
60369,7,10,02/09/2011,22920.14,False
60370,7,10,09/09/2011,22572.78,True
60371,7,10,16/09/2011,21882.75,False
60372,7,10,23/09/2011,21565.49,False
60373,7,10,30/09/2011,21806.54,False
60374,7,10,07/10/2011,24308.45,False
60375,7,10,14/10/2011,25285.23,False
60376,7,10,21/10/2011,22782.2,False
60377,7,10,28/10/2011,31904.4,False
60378,7,10,04/11/2011,28281.31,False
60379,7,10,11/11/2011,23758.5,False
60380,7,10,18/11/2011,27417.65,False
60381,7,10,25/11/2011,26059.5,True
60382,7,10,02/12/2011,21816.41,False
60383,7,10,09/12/2011,25640.45,False
60384,7,10,16/12/2011,22237.61,False
60385,7,10,23/12/2011,29406.81,False
60386,7,10,30/12/2011,21495.66,True
60387,7,10,06/01/2012,18665.13,False
60388,7,10,13/01/2012,23701.14,False
60389,7,10,20/01/2012,24038.4,False
60390,7,10,27/01/2012,21198.16,False
60391,7,10,03/02/2012,18403.13,False
60392,7,10,10/02/2012,19162.01,True
60393,7,10,17/02/2012,23439.0,False
60394,7,10,24/02/2012,20500.52,False
60395,7,10,02/03/2012,22339.13,False
60396,7,10,09/03/2012,19780.7,False
60397,7,10,16/03/2012,17969.64,False
60398,7,10,23/03/2012,17876.18,False
60399,7,10,30/03/2012,17458.18,False
60400,7,10,06/04/2012,18952.51,False
60401,7,10,13/04/2012,17894.78,False
60402,7,10,20/04/2012,16539.6,False
60403,7,10,27/04/2012,17964.6,False
60404,7,10,04/05/2012,15917.1,False
60405,7,10,11/05/2012,16990.21,False
60406,7,10,18/05/2012,16202.6,False
60407,7,10,25/05/2012,16943.28,False
60408,7,10,01/06/2012,18179.18,False
60409,7,10,08/06/2012,17251.39,False
60410,7,10,15/06/2012,19121.83,False
60411,7,10,22/06/2012,21311.11,False
60412,7,10,29/06/2012,20893.06,False
60413,7,10,06/07/2012,23203.43,False
60414,7,10,13/07/2012,20852.49,False
60415,7,10,20/07/2012,19878.55,False
60416,7,10,27/07/2012,20517.84,False
60417,7,10,03/08/2012,21003.27,False
60418,7,10,10/08/2012,21988.59,False
60419,7,10,17/08/2012,18236.18,False
60420,7,10,24/08/2012,18857.83,False
60421,7,10,31/08/2012,19752.73,False
60422,7,10,07/09/2012,20267.2,True
60423,7,10,14/09/2012,18273.8,False
60424,7,10,21/09/2012,18204.44,False
60425,7,10,28/09/2012,18680.92,False
60426,7,10,05/10/2012,19676.02,False
60427,7,10,12/10/2012,20218.52,False
60428,7,10,19/10/2012,18566.32,False
60429,7,10,26/10/2012,23238.89,False
60430,7,11,05/02/2010,15566.93,False
60431,7,11,12/02/2010,17100.39,True
60432,7,11,19/02/2010,14373.98,False
60433,7,11,26/02/2010,14041.8,False
60434,7,11,05/03/2010,14802.32,False
60435,7,11,12/03/2010,12826.64,False
60436,7,11,19/03/2010,13857.2,False
60437,7,11,26/03/2010,12801.54,False
60438,7,11,02/04/2010,13170.86,False
60439,7,11,09/04/2010,12041.31,False
60440,7,11,16/04/2010,9870.05,False
60441,7,11,23/04/2010,12237.12,False
60442,7,11,30/04/2010,10457.08,False
60443,7,11,07/05/2010,12412.09,False
60444,7,11,14/05/2010,11202.36,False
60445,7,11,21/05/2010,11419.91,False
60446,7,11,28/05/2010,12621.33,False
60447,7,11,04/06/2010,12942.72,False
60448,7,11,11/06/2010,15247.68,False
60449,7,11,18/06/2010,13002.68,False
60450,7,11,25/06/2010,12800.01,False
60451,7,11,02/07/2010,14445.84,False
60452,7,11,09/07/2010,15648.46,False
60453,7,11,16/07/2010,13862.83,False
60454,7,11,23/07/2010,16229.14,False
60455,7,11,30/07/2010,16346.1,False
60456,7,11,06/08/2010,17635.09,False
60457,7,11,13/08/2010,15287.07,False
60458,7,11,20/08/2010,14218.25,False
60459,7,11,27/08/2010,13719.58,False
60460,7,11,03/09/2010,15337.52,False
60461,7,11,10/09/2010,16638.06,True
60462,7,11,17/09/2010,16286.28,False
60463,7,11,24/09/2010,16161.78,False
60464,7,11,01/10/2010,14430.75,False
60465,7,11,08/10/2010,15510.0,False
60466,7,11,15/10/2010,16680.94,False
60467,7,11,22/10/2010,17029.14,False
60468,7,11,29/10/2010,18733.3,False
60469,7,11,05/11/2010,17457.25,False
60470,7,11,12/11/2010,19933.41,False
60471,7,11,19/11/2010,19279.75,False
60472,7,11,26/11/2010,24610.65,True
60473,7,11,03/12/2010,20261.73,False
60474,7,11,10/12/2010,18562.48,False
60475,7,11,17/12/2010,18304.19,False
60476,7,11,24/12/2010,20994.81,False
60477,7,11,31/12/2010,21643.87,True
60478,7,11,07/01/2011,21637.54,False
60479,7,11,14/01/2011,15726.08,False
60480,7,11,21/01/2011,13420.59,False
60481,7,11,28/01/2011,13763.78,False
60482,7,11,04/02/2011,24843.49,False
60483,7,11,11/02/2011,17265.83,True
60484,7,11,18/02/2011,12599.97,False
60485,7,11,25/02/2011,12158.46,False
60486,7,11,04/03/2011,12698.48,False
60487,7,11,11/03/2011,11677.02,False
60488,7,11,18/03/2011,12666.94,False
60489,7,11,25/03/2011,12307.33,False
60490,7,11,01/04/2011,10488.57,False
60491,7,11,08/04/2011,10959.41,False
60492,7,11,15/04/2011,9686.09,False
60493,7,11,22/04/2011,10423.3,False
60494,7,11,29/04/2011,10407.85,False
60495,7,11,06/05/2011,10648.24,False
60496,7,11,13/05/2011,9847.73,False
60497,7,11,20/05/2011,10694.4,False
60498,7,11,27/05/2011,10409.7,False
60499,7,11,03/06/2011,13365.7,False
60500,7,11,10/06/2011,14219.75,False
60501,7,11,17/06/2011,14269.41,False
60502,7,11,24/06/2011,14962.06,False
60503,7,11,01/07/2011,18516.72,False
60504,7,11,08/07/2011,20663.22,False
60505,7,11,15/07/2011,16755.76,False
60506,7,11,22/07/2011,18673.38,False
60507,7,11,29/07/2011,18389.64,False
60508,7,11,05/08/2011,17018.25,False
60509,7,11,12/08/2011,15655.58,False
60510,7,11,19/08/2011,15932.87,False
60511,7,11,26/08/2011,16644.91,False
60512,7,11,02/09/2011,17167.46,False
60513,7,11,09/09/2011,20266.15,True
60514,7,11,16/09/2011,15833.65,False
60515,7,11,23/09/2011,16336.52,False
60516,7,11,30/09/2011,15344.1,False
60517,7,11,07/10/2011,15755.69,False
60518,7,11,14/10/2011,17054.73,False
60519,7,11,21/10/2011,17056.82,False
60520,7,11,28/10/2011,17130.28,False
60521,7,11,04/11/2011,18603.71,False
60522,7,11,11/11/2011,20611.14,False
60523,7,11,18/11/2011,19686.28,False
60524,7,11,25/11/2011,22738.83,True
60525,7,11,02/12/2011,21911.31,False
60526,7,11,09/12/2011,26956.67,False
60527,7,11,16/12/2011,20852.65,False
60528,7,11,23/12/2011,29762.38,False
60529,7,11,30/12/2011,22586.88,True
60530,7,11,06/01/2012,19366.34,False
60531,7,11,13/01/2012,18562.08,False
60532,7,11,20/01/2012,18787.95,False
60533,7,11,27/01/2012,15638.4,False
60534,7,11,03/02/2012,16027.41,False
60535,7,11,10/02/2012,15810.54,True
60536,7,11,17/02/2012,14008.89,False
60537,7,11,24/02/2012,14474.49,False
60538,7,11,02/03/2012,13122.01,False
60539,7,11,09/03/2012,13452.43,False
60540,7,11,16/03/2012,13106.2,False
60541,7,11,23/03/2012,11608.77,False
60542,7,11,30/03/2012,13073.77,False
60543,7,11,06/04/2012,11703.95,False
60544,7,11,13/04/2012,11109.27,False
60545,7,11,20/04/2012,10133.09,False
60546,7,11,27/04/2012,11064.8,False
60547,7,11,04/05/2012,11669.03,False
60548,7,11,11/05/2012,11516.44,False
60549,7,11,18/05/2012,11139.71,False
60550,7,11,25/05/2012,12669.78,False
60551,7,11,01/06/2012,13986.58,False
60552,7,11,08/06/2012,14760.61,False
60553,7,11,15/06/2012,14929.14,False
60554,7,11,22/06/2012,16827.93,False
60555,7,11,29/06/2012,23466.13,False
60556,7,11,06/07/2012,24425.58,False
60557,7,11,13/07/2012,16446.46,False
60558,7,11,20/07/2012,15704.58,False
60559,7,11,27/07/2012,16269.4,False
60560,7,11,03/08/2012,16394.36,False
60561,7,11,10/08/2012,15387.05,False
60562,7,11,17/08/2012,11464.36,False
60563,7,11,24/08/2012,10737.09,False
60564,7,11,31/08/2012,11621.02,False
60565,7,11,07/09/2012,14048.67,True
60566,7,11,14/09/2012,10499.72,False
60567,7,11,21/09/2012,11914.0,False
60568,7,11,28/09/2012,12028.38,False
60569,7,11,05/10/2012,12064.97,False
60570,7,11,12/10/2012,13422.84,False
60571,7,11,19/10/2012,13344.05,False
60572,7,11,26/10/2012,13922.22,False
60573,7,12,05/02/2010,4160.66,False
60574,7,12,12/02/2010,3099.62,True
60575,7,12,19/02/2010,2610.89,False
60576,7,12,26/02/2010,3255.2,False
60577,7,12,05/03/2010,3453.63,False
60578,7,12,12/03/2010,3819.27,False
60579,7,12,19/03/2010,3862.52,False
60580,7,12,26/03/2010,4196.35,False
60581,7,12,02/04/2010,4120.93,False
60582,7,12,09/04/2010,4346.81,False
60583,7,12,16/04/2010,5462.22,False
60584,7,12,23/04/2010,5190.38,False
60585,7,12,30/04/2010,5489.13,False
60586,7,12,07/05/2010,5875.72,False
60587,7,12,14/05/2010,5959.08,False
60588,7,12,21/05/2010,6174.85,False
60589,7,12,28/05/2010,6265.86,False
60590,7,12,04/06/2010,7395.27,False
60591,7,12,11/06/2010,7159.01,False
60592,7,12,18/06/2010,6222.16,False
60593,7,12,25/06/2010,6884.89,False
60594,7,12,02/07/2010,8085.41,False
60595,7,12,09/07/2010,7146.77,False
60596,7,12,16/07/2010,6963.07,False
60597,7,12,23/07/2010,7503.05,False
60598,7,12,30/07/2010,8668.19,False
60599,7,12,06/08/2010,7648.7,False
60600,7,12,13/08/2010,7004.16,False
60601,7,12,20/08/2010,7264.88,False
60602,7,12,27/08/2010,6851.71,False
60603,7,12,03/09/2010,7468.29,False
60604,7,12,10/09/2010,8582.05,True
60605,7,12,17/09/2010,7130.4,False
60606,7,12,24/09/2010,6855.2,False
60607,7,12,01/10/2010,6777.51,False
60608,7,12,08/10/2010,7854.63,False
60609,7,12,15/10/2010,6139.93,False
60610,7,12,22/10/2010,5857.89,False
60611,7,12,29/10/2010,5150.66,False
60612,7,12,05/11/2010,6319.57,False
60613,7,12,12/11/2010,5501.41,False
60614,7,12,19/11/2010,4455.62,False
60615,7,12,26/11/2010,4392.71,True
60616,7,12,03/12/2010,4437.34,False
60617,7,12,10/12/2010,3866.59,False
60618,7,12,17/12/2010,4036.91,False
60619,7,12,24/12/2010,3465.02,False
60620,7,12,31/12/2010,3075.79,True
60621,7,12,07/01/2011,3817.02,False
60622,7,12,14/01/2011,3387.54,False
60623,7,12,21/01/2011,3435.83,False
60624,7,12,28/01/2011,2660.64,False
60625,7,12,04/02/2011,3701.88,False
60626,7,12,11/02/2011,3372.59,True
60627,7,12,18/02/2011,3358.51,False
60628,7,12,25/02/2011,3386.7,False
60629,7,12,04/03/2011,3562.35,False
60630,7,12,11/03/2011,3735.55,False
60631,7,12,18/03/2011,4258.85,False
60632,7,12,25/03/2011,4673.34,False
60633,7,12,01/04/2011,3525.03,False
60634,7,12,08/04/2011,3972.33,False
60635,7,12,15/04/2011,5185.92,False
60636,7,12,22/04/2011,3860.99,False
60637,7,12,29/04/2011,4354.27,False
60638,7,12,06/05/2011,4503.0,False
60639,7,12,13/05/2011,5442.49,False
60640,7,12,20/05/2011,5266.41,False
60641,7,12,27/05/2011,6099.63,False
60642,7,12,03/06/2011,7916.83,False
60643,7,12,10/06/2011,7277.77,False
60644,7,12,17/06/2011,7658.86,False
60645,7,12,24/06/2011,7221.38,False
60646,7,12,01/07/2011,9148.61,False
60647,7,12,08/07/2011,9024.83,False
60648,7,12,15/07/2011,7855.46,False
60649,7,12,22/07/2011,7853.16,False
60650,7,12,29/07/2011,8605.42,False
60651,7,12,05/08/2011,8328.34,False
60652,7,12,12/08/2011,8642.11,False
60653,7,12,19/08/2011,6907.98,False
60654,7,12,26/08/2011,8103.31,False
60655,7,12,02/09/2011,8096.36,False
60656,7,12,09/09/2011,9200.98,True
60657,7,12,16/09/2011,7159.29,False
60658,7,12,23/09/2011,6721.79,False
60659,7,12,30/09/2011,7957.16,False
60660,7,12,07/10/2011,7304.83,False
60661,7,12,14/10/2011,6356.33,False
60662,7,12,21/10/2011,6637.73,False
60663,7,12,28/10/2011,6796.11,False
60664,7,12,04/11/2011,6200.62,False
60665,7,12,11/11/2011,4858.05,False
60666,7,12,18/11/2011,5494.19,False
60667,7,12,25/11/2011,4548.4,True
60668,7,12,02/12/2011,4787.83,False
60669,7,12,09/12/2011,4602.8,False
60670,7,12,16/12/2011,5451.59,False
60671,7,12,23/12/2011,4064.0,False
60672,7,12,30/12/2011,3082.21,True
60673,7,12,06/01/2012,3731.27,False
60674,7,12,13/01/2012,3955.78,False
60675,7,12,20/01/2012,3831.26,False
60676,7,12,27/01/2012,3574.45,False
60677,7,12,03/02/2012,3421.2,False
60678,7,12,10/02/2012,2862.17,True
60679,7,12,17/02/2012,4121.78,False
60680,7,12,24/02/2012,3972.75,False
60681,7,12,02/03/2012,3827.85,False
60682,7,12,09/03/2012,4276.6,False
60683,7,12,16/03/2012,3650.0,False
60684,7,12,23/03/2012,4226.61,False
60685,7,12,30/03/2012,5854.37,False
60686,7,12,06/04/2012,5574.5,False
60687,7,12,13/04/2012,6419.28,False
60688,7,12,20/04/2012,5547.89,False
60689,7,12,27/04/2012,6447.82,False
60690,7,12,04/05/2012,6000.05,False
60691,7,12,11/05/2012,6202.41,False
60692,7,12,18/05/2012,6283.42,False
60693,7,12,25/05/2012,7799.85,False
60694,7,12,01/06/2012,7161.26,False
60695,7,12,08/06/2012,8551.1,False
60696,7,12,15/06/2012,8504.26,False
60697,7,12,22/06/2012,7870.38,False
60698,7,12,29/06/2012,8287.55,False
60699,7,12,06/07/2012,8954.05,False
60700,7,12,13/07/2012,7629.08,False
60701,7,12,20/07/2012,7229.38,False
60702,7,12,27/07/2012,7098.44,False
60703,7,12,03/08/2012,7760.19,False
60704,7,12,10/08/2012,7488.63,False
60705,7,12,17/08/2012,5545.15,False
60706,7,12,24/08/2012,4854.18,False
60707,7,12,31/08/2012,5258.72,False
60708,7,12,07/09/2012,4815.07,True
60709,7,12,14/09/2012,4415.03,False
60710,7,12,21/09/2012,4099.19,False
60711,7,12,28/09/2012,4630.83,False
60712,7,12,05/10/2012,3910.15,False
60713,7,12,12/10/2012,3959.39,False
60714,7,12,19/10/2012,4632.5,False
60715,7,12,26/10/2012,4252.02,False
60716,7,13,05/02/2010,16011.92,False
60717,7,13,12/02/2010,13378.19,True
60718,7,13,19/02/2010,12370.54,False
60719,7,13,26/02/2010,12904.41,False
60720,7,13,05/03/2010,14103.86,False
60721,7,13,12/03/2010,12696.67,False
60722,7,13,19/03/2010,14639.68,False
60723,7,13,26/03/2010,14069.03,False
60724,7,13,02/04/2010,14296.86,False
60725,7,13,09/04/2010,12767.74,False
60726,7,13,16/04/2010,12272.43,False
60727,7,13,23/04/2010,12107.31,False
60728,7,13,30/04/2010,11359.3,False
60729,7,13,07/05/2010,12281.4,False
60730,7,13,14/05/2010,10767.0,False
60731,7,13,21/05/2010,11551.6,False
60732,7,13,28/05/2010,10560.73,False
60733,7,13,04/06/2010,12032.18,False
60734,7,13,11/06/2010,12600.11,False
60735,7,13,18/06/2010,12267.61,False
60736,7,13,25/06/2010,14102.7,False
60737,7,13,02/07/2010,15891.16,False
60738,7,13,09/07/2010,17231.09,False
60739,7,13,16/07/2010,15857.78,False
60740,7,13,23/07/2010,16335.58,False
60741,7,13,30/07/2010,15882.97,False
60742,7,13,06/08/2010,17251.84,False
60743,7,13,13/08/2010,16538.91,False
60744,7,13,20/08/2010,17314.2,False
60745,7,13,27/08/2010,15827.94,False
60746,7,13,03/09/2010,15370.72,False
60747,7,13,10/09/2010,15114.3,True
60748,7,13,17/09/2010,13896.22,False
60749,7,13,24/09/2010,13856.62,False
60750,7,13,01/10/2010,13510.39,False
60751,7,13,08/10/2010,15195.9,False
60752,7,13,15/10/2010,13272.6,False
60753,7,13,22/10/2010,13379.21,False
60754,7,13,29/10/2010,12112.66,False
60755,7,13,05/11/2010,14842.6,False
60756,7,13,12/11/2010,13951.84,False
60757,7,13,19/11/2010,14361.09,False
60758,7,13,26/11/2010,14878.25,True
60759,7,13,03/12/2010,14045.08,False
60760,7,13,10/12/2010,14237.69,False
60761,7,13,17/12/2010,15455.61,False
60762,7,13,24/12/2010,16976.68,False
60763,7,13,31/12/2010,15787.57,True
60764,7,13,07/01/2011,17995.95,False
60765,7,13,14/01/2011,14964.87,False
60766,7,13,21/01/2011,14250.77,False
60767,7,13,28/01/2011,12937.46,False
60768,7,13,04/02/2011,14631.99,False
60769,7,13,11/02/2011,12701.62,True
60770,7,13,18/02/2011,14210.77,False
60771,7,13,25/02/2011,14400.01,False
60772,7,13,04/03/2011,15393.72,False
60773,7,13,11/03/2011,14632.07,False
60774,7,13,18/03/2011,15495.28,False
60775,7,13,25/03/2011,15887.35,False
60776,7,13,01/04/2011,14244.59,False
60777,7,13,08/04/2011,14640.71,False
60778,7,13,15/04/2011,11522.54,False
60779,7,13,22/04/2011,12632.51,False
60780,7,13,29/04/2011,11794.73,False
60781,7,13,06/05/2011,12174.73,False
60782,7,13,13/05/2011,11590.9,False
60783,7,13,20/05/2011,11380.7,False
60784,7,13,27/05/2011,12622.99,False
60785,7,13,03/06/2011,13275.12,False
60786,7,13,10/06/2011,13956.74,False
60787,7,13,17/06/2011,14111.06,False
60788,7,13,24/06/2011,15830.02,False
60789,7,13,01/07/2011,16711.57,False
60790,7,13,08/07/2011,19023.45,False
60791,7,13,15/07/2011,18286.0,False
60792,7,13,22/07/2011,17803.22,False
60793,7,13,29/07/2011,18414.78,False
60794,7,13,05/08/2011,18971.59,False
60795,7,13,12/08/2011,16570.95,False
60796,7,13,19/08/2011,18138.87,False
60797,7,13,26/08/2011,17075.86,False
60798,7,13,02/09/2011,16643.25,False
60799,7,13,09/09/2011,16352.53,True
60800,7,13,16/09/2011,15072.29,False
60801,7,13,23/09/2011,13496.79,False
60802,7,13,30/09/2011,13714.97,False
60803,7,13,07/10/2011,15420.6,False
60804,7,13,14/10/2011,13806.97,False
60805,7,13,21/10/2011,13832.02,False
60806,7,13,28/10/2011,13154.82,False
60807,7,13,04/11/2011,15068.27,False
60808,7,13,11/11/2011,14372.67,False
60809,7,13,18/11/2011,14510.29,False
60810,7,13,25/11/2011,15020.09,True
60811,7,13,02/12/2011,15325.73,False
60812,7,13,09/12/2011,14804.43,False
60813,7,13,16/12/2011,15796.63,False
60814,7,13,23/12/2011,17661.3,False
60815,7,13,30/12/2011,16929.04,True
60816,7,13,06/01/2012,19298.43,False
60817,7,13,13/01/2012,16109.91,False
60818,7,13,20/01/2012,16574.74,False
60819,7,13,27/01/2012,14267.51,False
60820,7,13,03/02/2012,15725.73,False
60821,7,13,10/02/2012,14537.97,True
60822,7,13,17/02/2012,15019.12,False
60823,7,13,24/02/2012,14761.34,False
60824,7,13,02/03/2012,14695.95,False
60825,7,13,09/03/2012,16853.5,False
60826,7,13,16/03/2012,17110.17,False
60827,7,13,23/03/2012,15784.39,False
60828,7,13,30/03/2012,15991.96,False
60829,7,13,06/04/2012,14604.98,False
60830,7,13,13/04/2012,13425.6,False
60831,7,13,20/04/2012,13607.37,False
60832,7,13,27/04/2012,12604.4,False
60833,7,13,04/05/2012,12823.88,False
60834,7,13,11/05/2012,11737.7,False
60835,7,13,18/05/2012,12327.47,False
